ID,Original User Story,Rewritten User Story,Fuzzy Terms (with source),I_before,I_after,delta_I,N_before,N_after,delta_N,V_before,V_after,delta_V,E_before,E_after,delta_E,S_before,S_after,delta_S,T_before,T_after,delta_T,overall_before,overall_after,delta_overall,Low-score Explanation (<2)
US001,"As a site member, I want to describe myself on my own page in a semi-structured way, so that others can learn about me.","User Story:
As a site member, I want to create a semi-structured personal description on my profile page so that other users can easily understand my background, interests, and skills.

Acceptance Criteria:
- Provide a template that includes at least 5 distinct sections (e.g., Biography, Interests, Skills, Achievements, and Contact Information) for users to fill out.
- Ensure that the description can be edited and saved, with changes reflected in real-time on the profile page.
- Allow users to preview their description before finalizing it to ensure clarity and accuracy.

Test Outline:
- Verify that the template includes all required sections and is user-friendly for input.
- Check that any edits made to the description are saved and displayed correctly on the profile page.
- Test the preview functionality to confirm that users can see their description as it will appear once published.","it (ISO 29148)
that (ISO 29148)
all (ISO 29148)
can (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US002,"As a site member, I want to fill out an application to become a Certified Scrum Practitioner, so that I can earn that designation.","User Story:
As a site member, I want to complete an application for the Certified Scrum Practitioner designation so that I can officially validate my skills and enhance my professional credentials.

Acceptance Criteria:
- Successfully submit the application form with all required fields completed.
- Receive a confirmation email within 24 hours acknowledging the application submission.
- Ensure that the application review process is completed within 10 business days, with feedback provided on the outcome.

Test Outline:
- Verify that the application form can be filled out and submitted without errors.
- Check the email inbox for the confirmation message within the specified timeframe.
- Track the application status to confirm that the review is completed within the designated period and that feedback is received.","that (ISO 29148)
all (ISO 29148)
can (NASA ARM)",4,4,0.0,3,5,2.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US003,"As a Practitioner, I want to include additional details about me in my profile page, so that I can showcase my experience.","User Story:
As a Practitioner, I want to enhance my profile page with comprehensive details about my professional background so that I can effectively showcase my experience and attract potential clients or collaborators.

Acceptance Criteria:
- Include fields for at least 5 key areas of expertise or skills relevant to my profession.
- Allow the addition of a minimum of 3 past projects or case studies that highlight my experience.
- Enable the upload of a professional profile picture and a resume to provide a complete overview of my qualifications.

Test Outline:
- Review the profile page to ensure all specified fields for expertise, projects, and uploads are present and functional.
- Verify that users can successfully input and save their information without errors.
- Check that the profile displays the added details correctly and is visually appealing to visitors.","that (ISO 29148)
all (ISO 29148)
can (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US004,"As a site member, I want to fill out an application to become a Certified Scrum Trainer, so that I can teach CSM and CSPO courses and certify others.","User Story:
As a site member, I want to complete an application process to obtain certification as a Scrum Trainer, so that I can effectively teach Certified Scrum Master (CSM) and Certified Scrum Product Owner (CSPO) courses and empower others to achieve their certifications.

Acceptance Criteria:
- Successfully submit the application form with all required information and documentation.
- Receive confirmation of application submission within 24 hours.
- Achieve a response regarding application approval or feedback within 14 business days.

Test Outline:
- Verify that the application form can be filled out and submitted without errors.
- Check for an automated confirmation email sent to the applicant within the specified timeframe.
- Monitor the timeline for feedback on the application to ensure it aligns with the 14 business day target.","it (ISO 29148)
that (ISO 29148)
all (ISO 29148)
can (NASA ARM)",3,4,1.0,3,4,1.0,4,4,0.0,3,4,1.0,4,4,0.0,2,4,2.0,3,4,1.0,—
US005,"As a Trainer, I want to include additional details in my profile page about me, so that others can learn about me and decide if I am the right trainer for them.","User Story:
As a Trainer, I want to enhance my profile page with comprehensive details about my background and expertise so that potential clients can make informed decisions about my suitability as their trainer.

Acceptance Criteria:
- Include a minimum of 200 words detailing my qualifications, experience, and training philosophy.
- Add at least 3 testimonials from previous clients to showcase my effectiveness and impact.
- Ensure that my profile page is visually appealing and easy to navigate, with all information accessible within 3 clicks.

Test Outline:
- Review the profile page to confirm that the additional details meet the word count and content requirements.
- Check for the presence of at least 3 client testimonials and assess their relevance and quality.
- Navigate through the profile page to ensure that all information is easily accessible and user-friendly.","easy (ISO 29148)
that (ISO 29148)
all (ISO 29148)
easy to (NASA ARM)
can (NASA ARM)",3,4,1.0,3,4,1.0,4,4,0.0,3,4,1.0,4,4,0.0,2,4,2.0,3,4,1.0,—
US006,"As a Practitioner, I want to write an article for the site with a small graphic shown with the article showing my CSP or CST status, so that others know my certifications when reading.","User Story:
As a Practitioner, I want to publish an article on the site that includes a small graphic displaying my Certified Scrum Professional (CSP) or Certified Scrum Trainer (CST) status, so that readers can easily recognize my qualifications and expertise in the field.

Acceptance Criteria:
- The article must include a graphic that clearly indicates my CSP or CST certification status.
- The graphic should be displayed prominently alongside the article title or author section.
- Ensure that the article is published and accessible to users within 24 hours of submission.

Test Outline:
- Review the published article to confirm the presence and visibility of the certification graphic.
- Check that the article is live on the site within the specified timeframe after submission.","that (ISO 29148)
can (NASA ARM)",4,4,0.0,3,3,0.0,4,4,0.0,3,4,1.0,4,4,0.0,2,4,2.0,3,4,1.0,—
US007,"As a trainer, I want to list my upcoming classes in my profile and include a link to a detailed page about each, so that prospective attendees can find my courses.","User Story:
As a trainer, I want to showcase my upcoming classes on my profile along with links to detailed pages for each course, so that potential attendees can easily access information and register for my offerings.

Acceptance Criteria:
- Display a list of at least 5 upcoming classes on the trainer's profile.
- Each class entry must include a direct link to a detailed page with course information, schedule, and registration options.
- Ensure that the class list updates automatically as new classes are added or existing ones are modified.

Test Outline:
- Verify that the profile displays the correct number of upcoming classes as specified.
- Check that each class entry contains a functional link directing users to the detailed course page.
- Test the automatic update feature by adding a new class and confirming it appears on the profile within 10 minutes.","it (ISO 29148)
that (ISO 29148)
can (NASA ARM)",3,4,1.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US008,"As a site member, I want to view the profiles of other members, so that I can find others I might want to connect with.","User Story:
As a site member, I want to access and browse the profiles of other members so that I can identify potential connections and expand my network effectively.

Acceptance Criteria:
- The profile viewing feature must allow access to at least 100 member profiles per session.
- Profiles should load within 3 seconds to ensure a smooth browsing experience.
- Users should be able to filter profiles based on at least 5 different criteria (e.g., location, interests, activity level).

Test Outline:
- Verify that the system allows viewing of a minimum of 100 member profiles in a single session without errors.
- Measure the loading time of member profiles to confirm it meets the 3-second requirement.
- Test the filtering functionality to ensure it provides at least 5 criteria for users to refine their search.","it (ISO 29148)
that (ISO 29148)
be able to (NASA ARM)
can (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US009,"As a site member, I want to search for profiles based on a few fields, so that I can find others I might want to connect with.","User Story:
As a site member, I want to perform searches for profiles using specific criteria so that I can efficiently discover potential connections that align with my interests and goals.

Acceptance Criteria:
- Enable search functionality that allows filtering by at least 3 distinct fields (e.g., location, interests, and profession).
- Ensure that search results are returned within 3 seconds to maintain a smooth user experience.
- Provide at least 10 relevant profiles in the search results based on the selected criteria.

Test Outline:
- Test the search feature by inputting various criteria and verifying that the results include profiles matching those fields.
- Measure the response time of the search function to confirm it meets the 3-second requirement.
- Review the search results to ensure that at least 10 profiles are displayed and are relevant to the search parameters.","it (ISO 29148)
that (ISO 29148)
those (ISO 29148)
can (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US010,"As a site member, I want to mark my profile as private in which case only my name will appear, so that no one can learn things about me I don't want shared.","User Story:
As a site member, I want to set my profile to private mode, ensuring that only my name is visible to others, so that I can protect my personal information and control what details are shared with the community.

Acceptance Criteria:
- The profile privacy setting must be successfully changed to private, restricting visibility to only the member's name.
- Verify that no additional personal information (e.g., email, location, interests) is displayed to other users when the profile is set to private.
- Ensure that the privacy setting can be toggled back to public without any loss of data or functionality.

Test Outline:
- Check the profile settings to confirm that the privacy option can be activated and deactivated as intended.
- Conduct a test by viewing the profile from another account to ensure only the name is visible when the profile is private.
- Validate that all other personal information remains hidden and inaccessible to other users.","that (ISO 29148)
all (ISO 29148)
can (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
