ID,Original User Story,Rewritten User Story,Fuzzy Terms (with source),I_before,I_after,delta_I,N_before,N_after,delta_N,V_before,V_after,delta_V,E_before,E_after,delta_E,S_before,S_after,delta_S,T_before,T_after,delta_T,overall_before,overall_after,delta_overall,Low-score Explanation (<2)
US001,"As a site member, I want to describe myself on my own page in a semi-structured way, so that others can learn about me.","User Story:
As a site member, I want to create a semi-structured personal profile on my page so that other users can easily understand my background, interests, and skills, fostering better connections within the community.

Acceptance Criteria:
- Provide a template that includes at least 5 distinct sections (e.g., biography, interests, skills, achievements, and contact information) for users to fill out.
- Ensure that each section has a character limit of 250 characters to maintain conciseness and clarity.
- Allow users to preview their profile before final submission to ensure accuracy and satisfaction.

Test Outline:
- Verify that the profile creation template includes the required 5 sections and adheres to the character limits.
- Check that users can successfully preview their profile before it is published.
- Confirm that the completed profiles are displayed correctly on the user's page for others to view.","it (ISO 29148)
that (ISO 29148)
better (ISO 29148)
can (NASA ARM)
better (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US002,"As a site member, I want to fill out an application to become a Certified Scrum Practitioner, so that I can earn that designation.","User Story:
As a site member, I want to complete an application for the Certified Scrum Practitioner designation so that I can enhance my professional credentials and demonstrate my expertise in Scrum methodologies.

Acceptance Criteria:
- Successfully submit the application form with all required fields completed.
- Receive a confirmation email within 24 hours of submission indicating the application status.
- Achieve a processing time of no more than 7 business days to receive the final decision on the application.

Test Outline:
- Verify that the application form can be filled out and submitted without errors.
- Check the timestamp of the confirmation email to ensure it is sent within 24 hours.
- Track the time taken from application submission to the final decision to confirm it does not exceed 7 business days.","it (ISO 29148)
that (ISO 29148)
all (ISO 29148)
can (NASA ARM)
more (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US003,"As a Practitioner, I want to include additional details about me in my profile page, so that I can showcase my experience.","User Story:
As a Practitioner, I want to enhance my profile page with additional personal and professional details so that I can effectively showcase my experience and qualifications to potential clients and employers.

Acceptance Criteria:
- Include fields for at least 3 new sections: professional summary, key skills, and certifications.
- Ensure that users can input a minimum of 150 characters in the professional summary section to provide a comprehensive overview.
- Allow the upload of up to 5 certification documents to validate qualifications.

Test Outline:
- Verify that the new sections are present and functional on the profile page.
- Check that the character limit for the professional summary is enforced correctly.
- Confirm that users can successfully upload and display certification documents on their profile.","that (ISO 29148)
can (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US004,"As a site member, I want to fill out an application to become a Certified Scrum Trainer, so that I can teach CSM and CSPO courses and certify others.","User Story:
As a site member, I want to complete an application process to obtain certification as a Certified Scrum Trainer, so that I can effectively teach Certified Scrum Master (CSM) and Certified Scrum Product Owner (CSPO) courses, enabling me to certify other professionals in Scrum methodologies.

Acceptance Criteria:
- Successfully submit the application form with all required documentation and information.
- Receive confirmation of application submission within 24 hours.
- Complete the certification process, including any necessary assessments, within 3 months of application approval.

Test Outline:
- Verify that the application form can be filled out and submitted without errors.
- Check for an automated confirmation email sent within 24 hours of submission.
- Track the timeline from application approval to certification completion to ensure it meets the 3-month target.","it (ISO 29148)
that (ISO 29148)
all (ISO 29148)
can (NASA ARM)",3,4,1.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US005,"As a Trainer, I want to include additional details in my profile page about me, so that others can learn about me and decide if I am the right trainer for them.","User Story:
As a Trainer, I want to enrich my profile page with comprehensive details about my qualifications and training philosophy so that potential clients can make informed decisions about whether I am the ideal trainer to meet their fitness goals.

Acceptance Criteria:
- Include at least 3 specific qualifications or certifications relevant to my training expertise.
- Provide a personal training philosophy statement that is at least 100 words long.
- Add testimonials from at least 2 previous clients to enhance credibility and attract new clients.

Test Outline:
- Review the profile page to ensure all specified qualifications and certifications are clearly listed.
- Check the length and content of the personal training philosophy statement to confirm it meets the 100-word requirement.
- Verify the presence of client testimonials and assess their relevance and impact on the profile.","it (ISO 29148)
that (ISO 29148)
all (ISO 29148)
can (NASA ARM)",3,4,1.0,3,4,1.0,4,5,1.0,3,5,2.0,3,5,2.0,2,5,3.0,3,5,2.0,—
US006,"As a Practitioner, I want to write an article for the site with a small graphic shown with the article showing my CSP or CST status, so that others know my certifications when reading.","User Story:
As a Practitioner, I want to publish an article on the website that includes a small graphic displaying my Certified Scrum Professional (CSP) or Certified Scrum Trainer (CST) status, so that readers can easily recognize my qualifications and expertise in the field.

Acceptance Criteria:
- Successfully submit an article that meets the site's content guidelines and is approved for publication.
- Include a graphic that clearly indicates my CSP or CST status, ensuring it is visible alongside the article.
- Ensure the article is published within 7 days of submission to maintain relevance and timeliness.

Test Outline:
- Review the article submission process to confirm it adheres to the site's guidelines and is approved.
- Check the published article to verify that the certification graphic is correctly displayed.
- Track the time from submission to publication to ensure it meets the 7-day timeframe.","it (ISO 29148)
that (ISO 29148)
can (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,3,5,2.0,2,5,3.0,3,5,2.0,—
US007,"As a trainer, I want to list my upcoming classes in my profile and include a link to a detailed page about each, so that prospective attendees can find my courses.","User Story:
As a trainer, I want to showcase my upcoming classes on my profile along with links to detailed pages for each class, so that potential attendees can easily discover and learn more about my offerings, ultimately increasing enrollment.

Acceptance Criteria:
- Display a list of at least 5 upcoming classes on the trainer's profile.
- Include a clickable link for each class that directs users to a detailed information page.
- Ensure that the class details page includes essential information such as date, time, location, and a brief description of the class.

Test Outline:
- Verify that the profile displays a minimum of 5 upcoming classes.
- Check that each class has a functional link leading to its respective detailed page.
- Confirm that the detailed page contains all required information about the class, including date, time, location, and description.","that (ISO 29148)
all (ISO 29148)
can (NASA ARM)
more (NASA ARM)",4,4,0.0,4,4,0.0,4,5,1.0,4,5,1.0,4,5,1.0,3,5,2.0,4,5,1.0,—
US008,"As a site member, I want to view the profiles of other members, so that I can find others I might want to connect with.","User Story:
As a site member, I want to access and view the profiles of other members so that I can identify potential connections and expand my network effectively.

Acceptance Criteria:
- Successfully load the profiles of at least 10 other members within 3 seconds of the request.
- Ensure that each profile displays key information, including name, interests, and connection status.
- Provide a search functionality that allows filtering profiles by specific criteria, such as location or shared interests.

Test Outline:
- Measure the loading time for member profiles to confirm it is within the 3-second limit.
- Verify that the displayed profiles include all required key information.
- Test the search functionality to ensure it accurately filters profiles based on the specified criteria.","it (ISO 29148)
that (ISO 29148)
all (ISO 29148)
can (NASA ARM)",4,4,0.0,3,5,2.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US009,"As a site member, I want to search for profiles based on a few fields, so that I can find others I might want to connect with.","User Story:
As a site member, I want to perform searches for profiles using specific criteria so that I can efficiently discover potential connections that align with my interests and goals.

Acceptance Criteria:
- Enable search functionality that allows filtering by at least 5 key fields (e.g., location, interests, profession, skills, and availability).
- Ensure search results are returned within 3 seconds to maintain a smooth user experience.
- Provide an option to sort results by relevance or distance, allowing users to prioritize their connections.

Test Outline:
- Test the search feature by inputting various criteria and verifying that results match the specified fields.
- Measure the response time of the search function to confirm it meets the 3-second requirement.
- Check the sorting functionality to ensure it accurately reflects user preferences for relevance or distance.","it (ISO 29148)
that (ISO 29148)
can (NASA ARM)",4,4,0.0,3,4,1.0,4,5,1.0,3,5,2.0,4,5,1.0,2,5,3.0,3,5,2.0,—
US010,"As a site member, I want to mark my profile as private in which case only my name will appear, so that no one can learn things about me I don't want shared.","User Story:
As a site member, I want to set my profile to private mode, ensuring that only my name is visible to others, so that I can protect my personal information and control what details are shared publicly.

Acceptance Criteria:
- Enable the private profile setting, ensuring that only the member's name is displayed to other users.
- Confirm that all other personal information is hidden from public view when the profile is set to private.
- Provide a clear toggle option for members to switch between public and private profile settings at any time.

Test Outline:
- Verify that when the private profile setting is activated, only the member's name is visible to other users.
- Check that all other personal details are not accessible when the profile is marked as private.
- Test the functionality of the toggle option to ensure members can easily switch their profile visibility.","that (ISO 29148)
all (ISO 29148)
can (NASA ARM)",4,4,0.0,3,5,2.0,4,5,1.0,3,5,2.0,3,5,2.0,2,5,3.0,3,5,2.0,—
